UF;Tipo Crime;Ano;Mês;Sexo da Vítima;Vítimas
Paraíba;Homicídio doloso;2016;fevereiro;Masculino;123
Paraíba;Homicídio doloso;2016;fevereiro;Sexo NI;0
Paraíba;Homicídio doloso;2016;março;Feminino;9
Paraíba;Homicídio doloso;2016;março;Masculino;122
Paraíba;Homicídio doloso;2016;março;Sexo NI;0
Paraíba;Homicídio doloso;2016;abril;Feminino;7
Paraíba;Homicídio doloso;2016;abril;Masculino;86
Paraíba;Homicídio doloso;2016;abril;Sexo NI;0
Paraíba;Homicídio doloso;2016;maio;Feminino;11
Paraíba;Homicídio doloso;2016;maio;Masculino;106
Paraíba;Homicídio doloso;2016;maio;Sexo NI;0
Paraíba;Homicídio doloso;2016;junho;Feminino;3
Paraíba;Homicídio doloso;2016;junho;Masculino;89
Paraíba;Homicídio doloso;2016;junho;Sexo NI;0
Paraíba;Homicídio doloso;2016;julho;Feminino;9
Paraíba;Homicídio doloso;2016;julho;Masculino;75
Paraíba;Homicídio doloso;2016;julho;Sexo NI;0
Paraíba;Homicídio doloso;2016;agosto;Feminino;10
Paraíba;Homicídio doloso;2016;agosto;Masculino;91
Paraíba;Homicídio doloso;2016;agosto;Sexo NI;0
Paraíba;Homicídio doloso;2016;setembro;Feminino;6
Paraíba;Homicídio doloso;2016;setembro;Masculino;92
Paraíba;Homicídio doloso;2016;setembro;Sexo NI;0
Paraíba;Homicídio doloso;2016;outubro;Feminino;4
Paraíba;Homicídio doloso;2016;outubro;Masculino;111
Paraíba;Homicídio doloso;2016;outubro;Sexo NI;0
Paraíba;Homicídio doloso;2016;novembro;Feminino;6
Paraíba;Homicídio doloso;2016;novembro;Masculino;88
Paraíba;Homicídio doloso;2016;novembro;Sexo NI;0
Paraíba;Homicídio doloso;2016;dezembro;Feminino;6
Paraíba;Homicídio doloso;2016;dezembro;Masculino;110
Paraíba;Homicídio doloso;2016;dezembro;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2016;janeiro;Feminino;0
Paraíba;Lesão corporal seguida de morte;2016;janeiro;Masculino;0
Paraíba;Lesão corporal seguida de morte;2016;janeiro;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2016;fevereiro;Feminino;0
Paraíba;Lesão corporal seguida de morte;2016;fevereiro;Masculino;0
Paraíba;Lesão corporal seguida de morte;2016;fevereiro;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2016;março;Feminino;0
Paraíba;Lesão corporal seguida de morte;2016;março;Masculino;0
Paraíba;Lesão corporal seguida de morte;2016;março;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2016;abril;Feminino;0
Paraíba;Lesão corporal seguida de morte;2016;abril;Masculino;0
Paraíba;Lesão corporal seguida de morte;2016;abril;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2016;maio;Feminino;0
Paraíba;Lesão corporal seguida de morte;2016;maio;Masculino;0
Paraíba;Lesão corporal seguida de morte;2016;maio;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2016;junho;Feminino;0
Paraíba;Lesão corporal seguida de morte;2016;junho;Masculino;0
Paraíba;Lesão corporal seguida de morte;2016;junho;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2016;julho;Feminino;0
Paraíba;Lesão corporal seguida de morte;2016;julho;Masculino;0
Paraíba;Lesão corporal seguida de morte;2016;julho;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2016;agosto;Feminino;0
Paraíba;Lesão corporal seguida de morte;2016;agosto;Masculino;0
Paraíba;Lesão corporal seguida de morte;2016;agosto;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2016;setembro;Feminino;0
Paraíba;Lesão corporal seguida de morte;2016;setembro;Masculino;1
Paraíba;Lesão corporal seguida de morte;2016;setembro;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2016;outubro;Feminino;0
Paraíba;Lesão corporal seguida de morte;2016;outubro;Masculino;1
Paraíba;Lesão corporal seguida de morte;2016;outubro;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2016;novembro;Feminino;0
Paraíba;Lesão corporal seguida de morte;2016;novembro;Masculino;0
Paraíba;Lesão corporal seguida de morte;2016;novembro;Sexo NI;0
Paraíba;Lesão corporal seguida de morte;2016;dezembro;Feminino;0
Paraíba;Lesão corporal seguida de morte;2016;dezembro;Masculino;0
Paraíba;Lesão corporal seguida de morte;2016;dezembro;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2016;janeiro;Feminino;1
Paraíba;Roubo seguido de morte (latrocínio);2016;janeiro;Masculino;6
Paraíba;Roubo seguido de morte (latrocínio);2016;janeiro;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2016;fevereiro;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2016;fevereiro;Masculino;1
Paraíba;Roubo seguido de morte (latrocínio);2016;fevereiro;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2016;março;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2016;março;Masculino;0
Paraíba;Roubo seguido de morte (latrocínio);2016;março;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2016;abril;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2016;abril;Masculino;3
Paraíba;Roubo seguido de morte (latrocínio);2016;abril;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2016;maio;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2016;maio;Masculino;5
Paraíba;Roubo seguido de morte (latrocínio);2016;maio;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2016;junho;Feminino;1
Paraíba;Roubo seguido de morte (latrocínio);2016;junho;Masculino;6
Paraíba;Roubo seguido de morte (latrocínio);2016;junho;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2016;julho;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2016;julho;Masculino;1
Paraíba;Roubo seguido de morte (latrocínio);2016;julho;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2016;agosto;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2016;agosto;Masculino;2
Paraíba;Roubo seguido de morte (latrocínio);2016;agosto;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2016;setembro;Feminino;1
Paraíba;Roubo seguido de morte (latrocínio);2016;setembro;Masculino;2
Paraíba;Roubo seguido de morte (latrocínio);2016;setembro;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2016;outubro;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2016;outubro;Masculino;4
Paraíba;Roubo seguido de morte (latrocínio);2016;outubro;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2016;novembro;Feminino;0
Paraíba;Roubo seguido de morte (latrocínio);2016;novembro;Masculino;3
Paraíba;Roubo seguido de morte (latrocínio);2016;novembro;Sexo NI;0
Paraíba;Roubo seguido de morte (latrocínio);2016;dezembro;Feminino;1
Paraíba;Roubo seguido de morte (latrocínio);2016;dezembro;Masculino;3
Paraíba;Roubo seguido de morte (latrocínio);2016;dezembro;Sexo NI;0
Paraná;Homicídio doloso;2016;janeiro;Sexo NI;238
Paraná;Homicídio doloso;2016;fevereiro;Sexo NI;210
Paraná;Homicídio doloso;2016;março;Sexo NI;239
Paraná;Homicídio doloso;2016;abril;Sexo NI;221
Paraná;Homicídio doloso;2016;maio;Sexo NI;196
Paraná;Homicídio doloso;2016;junho;Sexo NI;172
Paraná;Homicídio doloso;2016;julho;Sexo NI;204
Paraná;Homicídio doloso;2016;agosto;Sexo NI;210
Paraná;Homicídio doloso;2016;setembro;Sexo NI;178
Paraná;Homicídio doloso;2016;outubro;Sexo NI;227
Paraná;Homicídio doloso;2016;novembro;Sexo NI;212
Paraná;Homicídio doloso;2016;dezembro;Sexo NI;191
Paraná;Lesão corporal seguida de morte;2016;janeiro;Sexo NI;5
Paraná;Lesão corporal seguida de morte;2016;fevereiro;Sexo NI;6
Paraná;Lesão corporal seguida de morte;2016;março;Sexo NI;3
Paraná;Lesão corporal seguida de morte;2016;abril;Sexo NI;8
Paraná;Lesão corporal seguida de morte;2016;maio;Sexo NI;6
Paraná;Lesão corporal seguida de morte;2016;junho;Sexo NI;7
Paraná;Lesão corporal seguida de morte;2016;julho;Sexo NI;2
Paraná;Lesão corporal seguida de morte;2016;agosto;Sexo NI;5
Paraná;Lesão corporal seguida de morte;2016;setembro;Sexo NI;7
Paraná;Lesão corporal seguida de morte;2016;outubro;Sexo NI;4
Paraná;Lesão corporal seguida de morte;2016;novembro;Sexo NI;3
Paraná;Lesão corporal seguida de morte;2016;dezembro;Sexo NI;4
Paraná;Roubo seguido de morte (latrocínio);2016;janeiro;Sexo NI;11
Paraná;Roubo seguido de morte (latrocínio);2016;fevereiro;Sexo NI;11
Paraná;Roubo seguido de morte (latrocínio);2016;março;Sexo NI;11
Paraná;Roubo seguido de morte (latrocínio);2016;abril;Sexo NI;11
Paraná;Roubo seguido de morte (latrocínio);2016;maio;Sexo NI;11
Paraná;Roubo seguido de morte (latrocínio);2016;junho;Sexo NI;10
Paraná;Roubo seguido de morte (latrocínio);2016;julho;Sexo NI;7
Paraná;Roubo seguido de morte (latrocínio);2016;agosto;Sexo NI;14
Paraná;Roubo seguido de morte (latrocínio);2016;setembro;Sexo NI;10
Paraná;Roubo seguido de morte (latrocínio);2016;outubro;Sexo NI;10
Paraná;Roubo seguido de morte (latrocínio);2016;novembro;Sexo NI;7
Paraná;Roubo seguido de morte (latrocínio);2016;dezembro;Sexo NI;4
Pernambuco;Homicídio doloso;2016;janeiro;Feminino;21
Pernambuco;Homicídio doloso;2016;janeiro;Masculino;322
Pernambuco;Homicídio doloso;2016;janeiro;Sexo NI;0
Pernambuco;Homicídio doloso;2016;fevereiro;Feminino;18
Pernambuco;Homicídio doloso;2016;fevereiro;Masculino;275
Pernambuco;Homicídio doloso;2016;fevereiro;Sexo NI;0
Pernambuco;Homicídio doloso;2016;março;Feminino;17
Pernambuco;Homicídio doloso;2016;março;Masculino;358
Pernambuco;Homicídio doloso;2016;março;Sexo NI;1
Pernambuco;Homicídio doloso;2016;abril;Feminino;19
Pernambuco;Homicídio doloso;2016;abril;Masculino;315
Pernambuco;Homicídio doloso;2016;abril;Sexo NI;0
Pernambuco;Homicídio doloso;2016;maio;Feminino;11
Pernambuco;Homicídio doloso;2016;maio;Masculino;289
Pernambuco;Homicídio doloso;2016;maio;Sexo NI;0
Pernambuco;Homicídio doloso;2016;junho;Feminino;36
Pernambuco;Homicídio doloso;2016;junho;Masculino;278
Pernambuco;Homicídio doloso;2016;junho;Sexo NI;0
Pernambuco;Homicídio doloso;2016;julho;Feminino;24
Pernambuco;Homicídio doloso;2016;julho;Masculino;308
Pernambuco;Homicídio doloso;2016;julho;Sexo NI;0
Pernambuco;Homicídio doloso;2016;agosto;Feminino;14
Pernambuco;Homicídio doloso;2016;agosto;Masculino;333
Pernambuco;Homicídio doloso;2016;agosto;Sexo NI;0
Pernambuco;Homicídio doloso;2016;setembro;Feminino;21
Pernambuco;Homicídio doloso;2016;setembro;Masculino;337
Pernambuco;Homicídio doloso;2016;setembro;Sexo NI;0
Pernambuco;Homicídio doloso;2016;outubro;Feminino;23
Pernambuco;Homicídio doloso;2016;outubro;Masculino;410
Pernambuco;Homicídio doloso;2016;outubro;Sexo NI;0
Pernambuco;Homicídio doloso;2016;novembro;Feminino;27
Pernambuco;Homicídio doloso;2016;novembro;Masculino;361
Pernambuco;Homicídio doloso;2016;novembro;Sexo NI;1
Pernambuco;Homicídio doloso;2016;dezembro;Feminino;27
Pernambuco;Homicídio doloso;2016;dezembro;Masculino;431
Pernambuco;Homicídio doloso;2016;dezembro;Sexo NI;0
Pernambuco;Lesão corporal seguida de morte;2016;janeiro;Feminino;0
Pernambuco;Lesão corporal seguida de morte;2016;janeiro;Masculino;0
Pernambuco;Lesão corporal seguida de morte;2016;janeiro;Sexo NI;0
Pernambuco;Lesão corporal seguida de morte;2016;fevereiro;Feminino;0
Pernambuco;Lesão corporal seguida de morte;2016;fevereiro;Masculino;5
Pernambuco;Lesão corporal seguida de morte;2016;fevereiro;Sexo NI;0
Pernambuco;Lesão corporal seguida de morte;2016;março;Feminino;0
Pernambuco;Lesão corporal seguida de morte;2016;março;Masculino;2
Pernambuco;Lesão corporal seguida de morte;2016;março;Sexo NI;0
Pernambuco;Lesão corporal seguida de morte;2016;abril;Feminino;0
Pernambuco;Lesão corporal seguida de morte;2016;abril;Masculino;4
Pernambuco;Lesão corporal seguida de morte;2016;abril;Sexo NI;0
Pernambuco;Lesão corporal seguida de morte;2016;maio;Feminino;2
Pernambuco;Lesão corporal seguida de morte;2016;maio;Masculino;2
Pernambuco;Lesão corporal seguida de morte;2016;maio;Sexo NI;0
Pernambuco;Lesão corporal seguida de morte;2016;junho;Feminino;0
Pernambuco;Lesão corporal seguida de morte;2016;junho;Masculino;4
Pernambuco;Lesão corporal seguida de morte;2016;junho;Sexo NI;0
Pernambuco;Lesão corporal seguida de morte;2016;julho;Feminino;1
Pernambuco;Lesão corporal seguida de morte;2016;julho;Masculino;3
Pernambuco;Lesão corporal seguida de morte;2016;julho;Sexo NI;0
Pernambuco;Lesão corporal seguida de morte;2016;agosto;Feminino;1
Pernambuco;Lesão corporal seguida de morte;2016;agosto;Masculino;2
Pernambuco;Lesão corporal seguida de morte;2016;agosto;Sexo NI;0
Pernambuco;Lesão corporal seguida de morte;2016;setembro;Feminino;0
Pernambuco;Lesão corporal seguida de morte;2016;setembro;Masculino;3
Pernambuco;Lesão corporal seguida de morte;2016;setembro;Sexo NI;0
Pernambuco;Lesão corporal seguida de morte;2016;outubro;Feminino;0
Pernambuco;Lesão corporal seguida de morte;2016;outubro;Masculino;4
Pernambuco;Lesão corporal seguida de morte;2016;outubro;Sexo NI;0
Pernambuco;Lesão corporal seguida de morte;2016;novembro;Feminino;0
Pernambuco;Lesão corporal seguida de morte;2016;novembro;Masculino;0
Pernambuco;Lesão corporal seguida de morte;2016;novembro;Sexo NI;0
Pernambuco;Lesão corporal seguida de morte;2016;dezembro;Feminino;0
Pernambuco;Lesão corporal seguida de morte;2016;dezembro;Masculino;2
Pernambuco;Lesão corporal seguida de morte;2016;dezembro;Sexo NI;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;janeiro;Feminino;3
Pernambuco;Roubo seguido de morte (latrocínio);2016;janeiro;Masculino;8
Pernambuco;Roubo seguido de morte (latrocínio);2016;janeiro;Sexo NI;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;fevereiro;Feminino;2
Pernambuco;Roubo seguido de morte (latrocínio);2016;fevereiro;Masculino;8
Pernambuco;Roubo seguido de morte (latrocínio);2016;fevereiro;Sexo NI;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;março;Feminino;1
Pernambuco;Roubo seguido de morte (latrocínio);2016;março;Masculino;16
Pernambuco;Roubo seguido de morte (latrocínio);2016;março;Sexo NI;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;abril;Feminino;2
Pernambuco;Roubo seguido de morte (latrocínio);2016;abril;Masculino;14
Pernambuco;Roubo seguido de morte (latrocínio);2016;abril;Sexo NI;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;maio;Feminino;1
Pernambuco;Roubo seguido de morte (latrocínio);2016;maio;Masculino;14
Pernambuco;Roubo seguido de morte (latrocínio);2016;maio;Sexo NI;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;junho;Feminino;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;junho;Masculino;15
Pernambuco;Roubo seguido de morte (latrocínio);2016;junho;Sexo NI;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;julho;Feminino;1
Pernambuco;Roubo seguido de morte (latrocínio);2016;julho;Masculino;10
Pernambuco;Roubo seguido de morte (latrocínio);2016;julho;Sexo NI;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;agosto;Feminino;2
Pernambuco;Roubo seguido de morte (latrocínio);2016;agosto;Masculino;11
Pernambuco;Roubo seguido de morte (latrocínio);2016;agosto;Sexo NI;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;setembro;Feminino;5
Pernambuco;Roubo seguido de morte (latrocínio);2016;setembro;Masculino;15
Pernambuco;Roubo seguido de morte (latrocínio);2016;setembro;Sexo NI;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;outubro;Feminino;2
Pernambuco;Roubo seguido de morte (latrocínio);2016;outubro;Masculino;10
Pernambuco;Roubo seguido de morte (latrocínio);2016;outubro;Sexo NI;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;novembro;Feminino;1
Pernambuco;Roubo seguido de morte (latrocínio);2016;novembro;Masculino;16
Pernambuco;Roubo seguido de morte (latrocínio);2016;novembro;Sexo NI;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;dezembro;Feminino;0
Pernambuco;Roubo seguido de morte (latrocínio);2016;dezembro;Masculino;12
Pernambuco;Roubo seguido de morte (latrocínio);2016;dezembro;Sexo NI;0
Piauí;Homicídio doloso;2016;janeiro;Feminino;4
Piauí;Homicídio doloso;2016;janeiro;Masculino;53
Piauí;Homicídio doloso;2016;janeiro;Sexo NI;1
Piauí;Homicídio doloso;2016;fevereiro;Feminino;1
Piauí;Homicídio doloso;2016;fevereiro;Masculino;52
Piauí;Homicídio doloso;2016;março;Feminino;9
Piauí;Homicídio doloso;2016;março;Masculino;50
Piauí;Homicídio doloso;2016;abril;Feminino;3
Piauí;Homicídio doloso;2016;abril;Masculino;42
Piauí;Homicídio doloso;2016;maio;Feminino;3
Piauí;Homicídio doloso;2016;maio;Masculino;54
Piauí;Homicídio doloso;2016;junho;Feminino;3
Piauí;Homicídio doloso;2016;junho;Masculino;40
Piauí;Homicídio doloso;2016;julho;Feminino;4
Piauí;Homicídio doloso;2016;julho;Masculino;48
Piauí;Homicídio doloso;2016;agosto;Feminino;4
Piauí;Homicídio doloso;2016;agosto;Masculino;45
Piauí;Homicídio doloso;2016;setembro;Feminino;3
Piauí;Homicídio doloso;2016;setembro;Masculino;52
Piauí;Homicídio doloso;2016;outubro;Feminino;6
Piauí;Homicídio doloso;2016;outubro;Masculino;51
Piauí;Homicídio doloso;2016;novembro;Feminino;2
Piauí;Homicídio doloso;2016;novembro;Masculino;50
Piauí;Homicídio doloso;2016;dezembro;Feminino;3
Piauí;Homicídio doloso;2016;dezembro;Masculino;58
Piauí;Lesão corporal seguida de morte;2016;fevereiro;Masculino;1
Piauí;Lesão corporal seguida de morte;2016;março;Masculino;1
Piauí;Lesão corporal seguida de morte;2016;maio;Masculino;2
Piauí;Lesão corporal seguida de morte;2016;junho;Feminino;1
Piauí;Lesão corporal seguida de morte;2016;junho;Masculino;1
Piauí;Lesão corporal seguida de morte;2016;julho;Masculino;2
Piauí;Lesão corporal seguida de morte;2016;agosto;Masculino;1
Piauí;Lesão corporal seguida de morte;2016;setembro;Masculino;1
Piauí;Lesão corporal seguida de morte;2016;outubro;Masculino;1
Piauí;Lesão corporal seguida de morte;2016;novembro;Masculino;2
Piauí;Lesão corporal seguida de morte;2016;dezembro;Masculino;1
Piauí;Roubo seguido de morte (latrocínio);2016;janeiro;Feminino;1
Piauí;Roubo seguido de morte (latrocínio);2016;janeiro;Masculino;7
Piauí;Roubo seguido de morte (latrocínio);2016;fevereiro;Feminino;1
Piauí;Roubo seguido de morte (latrocínio);2016;fevereiro;Masculino;5
Piauí;Roubo seguido de morte (latrocínio);2016;março;Masculino;1
Piauí;Roubo seguido de morte (latrocínio);2016;abril;Feminino;2
Piauí;Roubo seguido de morte (latrocínio);2016;abril;Masculino;4
Piauí;Roubo seguido de morte (latrocínio);2016;maio;Masculino;3
Piauí;Roubo seguido de morte (latrocínio);2016;junho;Masculino;5
Piauí;Roubo seguido de morte (latrocínio);2016;julho;Masculino;3
Piauí;Roubo seguido de morte (latrocínio);2016;agosto;Masculino;3
Piauí;Roubo seguido de morte (latrocínio);2016;setembro;Masculino;1
Piauí;Roubo seguido de morte (latrocínio);2016;outubro;Feminino;1
Piauí;Roubo seguido de morte (latrocínio);2016;outubro;Masculino;1
Piauí;Roubo seguido de morte (latrocínio);2016;novembro;Masculino;4
Piauí;Roubo seguido de morte (latrocínio);2016;dezembro;Feminino;1
Piauí;Roubo seguido de morte (latrocínio);2016;dezembro;Masculino;6
Rio de Janeiro;Homicídio doloso;2016;janeiro;Feminino;31
Rio de Janeiro;Homicídio doloso;2016;janeiro;Masculino;369
Rio de Janeiro;Homicídio doloso;2016;janeiro;Sexo NI;6
Rio de Janeiro;Homicídio doloso;2016;fevereiro;Feminino;24
Rio de Janeiro;Homicídio doloso;2016;fevereiro;Masculino;362
Rio de Janeiro;Homicídio doloso;2016;fevereiro;Sexo NI;18
Rio de Janeiro;Homicídio doloso;2016;março;Feminino;38
Rio de Janeiro;Homicídio doloso;2016;março;Masculino;388
Rio de Janeiro;Homicídio doloso;2016;março;Sexo NI;19
Rio de Janeiro;Homicídio doloso;2016;abril;Feminino;38
Rio de Janeiro;Homicídio doloso;2016;abril;Masculino;422
Rio de Janeiro;Homicídio doloso;2016;abril;Sexo NI;15
Rio de Janeiro;Homicídio doloso;2016;maio;Feminino;30
Rio de Janeiro;Homicídio doloso;2016;maio;Masculino;328
Rio de Janeiro;Homicídio doloso;2016;maio;Sexo NI;11
Rio de Janeiro;Homicídio doloso;2016;junho;Feminino;31
Rio de Janeiro;Homicídio doloso;2016;junho;Masculino;328
Rio de Janeiro;Homicídio doloso;2016;junho;Sexo NI;14
Rio de Janeiro;Homicídio doloso;2016;julho;Feminino;36
Rio de Janeiro;Homicídio doloso;2016;julho;Masculino;309
Rio de Janeiro;Homicídio doloso;2016;julho;Sexo NI;23
Rio de Janeiro;Homicídio doloso;2016;agosto;Feminino;37
Rio de Janeiro;Homicídio doloso;2016;agosto;Masculino;332
Rio de Janeiro;Homicídio doloso;2016;agosto;Sexo NI;18
Rio de Janeiro;Homicídio doloso;2016;setembro;Feminino;28
Rio de Janeiro;Homicídio doloso;2016;setembro;Masculino;370
Rio de Janeiro;Homicídio doloso;2016;setembro;Sexo NI;27
Rio de Janeiro;Homicídio doloso;2016;outubro;Feminino;34
Rio de Janeiro;Homicídio doloso;2016;outubro;Masculino;407
Rio de Janeiro;Homicídio doloso;2016;outubro;Sexo NI;24
Rio de Janeiro;Homicídio doloso;2016;novembro;Feminino;31
Rio de Janeiro;Homicídio doloso;2016;novembro;Masculino;409
Rio de Janeiro;Homicídio doloso;2016;novembro;Sexo NI;21
Rio de Janeiro;Homicídio doloso;2016;dezembro;Feminino;38
Rio de Janeiro;Homicídio doloso;2016;dezembro;Masculino;402
Rio de Janeiro;Homicídio doloso;2016;dezembro;Sexo NI;24
Rio de Janeiro;Lesão corporal seguida de morte;2016;janeiro;Feminino;1
Rio de Janeiro;Lesão corporal seguida de morte;2016;janeiro;Masculino;1
Rio de Janeiro;Lesão corporal seguida de morte;2016;janeiro;Sexo NI;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;fevereiro;Feminino;2
Rio de Janeiro;Lesão corporal seguida de morte;2016;fevereiro;Masculino;4
Rio de Janeiro;Lesão corporal seguida de morte;2016;fevereiro;Sexo NI;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;março;Feminino;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;março;Masculino;2
Rio de Janeiro;Lesão corporal seguida de morte;2016;março;Sexo NI;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;abril;Feminino;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;abril;Masculino;1
Rio de Janeiro;Lesão corporal seguida de morte;2016;abril;Sexo NI;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;maio;Feminino;1
Rio de Janeiro;Lesão corporal seguida de morte;2016;maio;Masculino;3
Rio de Janeiro;Lesão corporal seguida de morte;2016;maio;Sexo NI;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;junho;Feminino;1
Rio de Janeiro;Lesão corporal seguida de morte;2016;junho;Masculino;4
Rio de Janeiro;Lesão corporal seguida de morte;2016;junho;Sexo NI;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;julho;Feminino;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;julho;Masculino;8
Rio de Janeiro;Lesão corporal seguida de morte;2016;julho;Sexo NI;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;agosto;Feminino;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;agosto;Masculino;4
Rio de Janeiro;Lesão corporal seguida de morte;2016;agosto;Sexo NI;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;setembro;Feminino;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;setembro;Masculino;3
Rio de Janeiro;Lesão corporal seguida de morte;2016;setembro;Sexo NI;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;outubro;Feminino;1
Rio de Janeiro;Lesão corporal seguida de morte;2016;outubro;Masculino;6
Rio de Janeiro;Lesão corporal seguida de morte;2016;outubro;Sexo NI;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;novembro;Feminino;1
Rio de Janeiro;Lesão corporal seguida de morte;2016;novembro;Masculino;7
Rio de Janeiro;Lesão corporal seguida de morte;2016;novembro;Sexo NI;0
Rio de Janeiro;Lesão corporal seguida de morte;2016;dezembro;Feminino;1
Rio de Janeiro;Lesão corporal seguida de morte;2016;dezembro;Masculino;5
Rio de Janeiro;Lesão corporal seguida de morte;2016;dezembro;Sexo NI;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;janeiro;Feminino;2
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;janeiro;Masculino;16
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;janeiro;Sexo NI;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;fevereiro;Feminino;6
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;fevereiro;Masculino;16
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;fevereiro;Sexo NI;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;março;Feminino;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;março;Masculino;18
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;março;Sexo NI;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;abril;Feminino;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;abril;Masculino;15
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;abril;Sexo NI;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;maio;Feminino;4
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;maio;Masculino;12
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;maio;Sexo NI;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;junho;Feminino;4
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;junho;Masculino;21
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;junho;Sexo NI;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;julho;Feminino;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;julho;Masculino;15
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;julho;Sexo NI;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;agosto;Feminino;1
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;agosto;Masculino;13
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;agosto;Sexo NI;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;setembro;Feminino;1
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;setembro;Masculino;18
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;setembro;Sexo NI;0
Rio de Janeiro;Roubo seguido de morte (latrocínio);2016;outubro;Feminino;2
